objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime
17,Button Men XXXenophile,1999,2,2,5,5
3318,Heave Ho!,2002,2,2,45,45
191438,North American Railways,2016,3,5,45,90
10431,Epic Armageddon,2003,2,8,120,120
275870,TEAM3 GREEN,2019,3,6,30,30
196306,Guildhall Fantasy  Coalition,2016,2,4,30,45
248861,\u30e1\u30c8\u30ed\u30c3\u30af\u30b9 (MetroX),2018,1,99,20,20
147707,Mush! Mush!  Snow Tails 2,2013,2,8,30,30
6930,Sweden Fights On,2003,2,2,240,240
66193,It Happens..,2010,2,5,30,30
441,Filthy Rich,1998,2,5,60,60
86156,Reverse Charades,2010,6,99,30,30
264196,Dungeons & Dragons  Waterdeep \u2013 Dungeon of the Mad Mage,2019,1,5,60,60
194523,HMS Dolores,2016,2,4,10,20
265256,PUSH,2018,2,6,20,25
13354,Car Wars Compendium,1989,2,8,45,45
100734,My Happy Farm,2011,2,4,45,45
206754,Burke's Gambit,2016,4,8,20,20
7843,Caesar  Conquest of Gaul,1998,2,4,240,240
154880,Vud\u00f9,2014,3,6,30,30
163641,Eminent Domain  Battlecruisers,2016,3,5,20,30
189222,Saltlands,2016,1,6,90,120
169341,Birds of a Feather,2015,1,7,15,15
163929,Coconuts Duo,2014,2,2,20,20
240271,Core Space,2019,1,6,45,180
19989,Robber Knights,2005,2,4,45,45
114912,Starship Merchants,2012,2,4,90,90
177875,The Last Spike,2015,2,6,45,45
233974,Sundae Split,2017,2,5,20,20
155496,Holdfast  Russia 1941-42,2014,1,2,180,180
6203,Enemy at the Gates,1994,1,4,240,6000
12283,Manifest Destiny,2005,3,5,180,180
277597,Fast Sloths,2019,2,5,45,45
1577,Source of the Nile,1978,1,6,180,180
104573,Spectaculum,2012,2,4,30,45
46782,Rush n' Crush,2009,3,6,60,60
4550,1000 Blank White Cards,1996,3,99,60,60
179350,Bretagne,2015,2,4,90,120
71973,Crows,2010,2,4,45,45
3518,Napoleon in Europe,2001,2,7,360,360
160744,Far Space Foundry,2015,1,4,80,80
267271,Egizia  Shifting Sands,2019,2,4,90,90
222,Space Beans,1999,2,6,40,40
131246,Siberia  The Card Game,2012,2,4,20,20
10934,Things...,2002,4,15,45,45
181254,Attack on Titan  The Last Stand,2017,2,5,30,30
23142,Mag\u00b7Blast (Third Edition),2006,2,8,20,20
226631,War of the Worlds  The New Wave,2019,2,2,30,60
2640,Babylon 5 Collectible Card Game,1997,2,10,60,60
2079,NATO  The Next War in Europe,1983,2,2,240,240
90041,Principato,2011,2,4,45,90
8521,Whistling Death,2003,1,4,240,240
180241,Warhammer Age of Sigmar,2015,2,2,40,180
29355,W\u00fcrfel Bingo,2007,1,5,30,30
30166,The Good,2007,3,6,90,90
1496,Imperium Romanum II,1985,1,6,240,240
130006,Mini Kubb,0,2,12,15,15
182116,Dingo's Dreams,2016,2,4,20,30
56758,BasketBoss,2009,2,5,50,50
38821,Settlers of Catan  Gallery Edition,2008,3,4,60,60
224894,Michael Strogoff,2017,1,5,60,60
368,Relationship Tightrope,1999,3,5,30,30
300,Tutankhamen,1993,2,6,30,30
639,American Megafauna,1997,1,4,90,360
244141,Symphony No.9,2018,2,4,50,70
4050,Fortress Europa  Designer Signature Edition,1978,2,2,240,240
3487,BattleTech CCG,1996,2,2,20,20
207208,Armageddon,2016,3,4,90,90
6481,Phoenix,2003,2,2,20,20
696,The Big Idea,2000,3,6,45,45
10167,Zombies!!! 4  The End...,2004,2,6,60,120
160903,Target for Today,2017,1,1,45,90
158130,Tanto Cuore  Oktoberfest,2016,2,4,45,45
63758,Mr. Madison's War  The Incredible War of 1812,2012,2,2,150,150
197439,The Fog of War,2016,2,2,90,120
128921,Rattus Cartus,2012,2,5,30,45
258148,Power Rangers  Heroes of the Grid,2019,2,5,45,60
136558,Expedition  Famous Explorers,2013,2,6,90,90
169215,Peak Oil,2017,2,5,45,75
69130,Next War  Korea,2012,2,2,120,480
170901,Jarl  The Vikings Tile-Laying Game,2015,2,2,15,25
1535,Formula-1,1962,2,6,30,120
26447,Clash of Monarchs,2008,2,4,360,360
226255,1920 Wall Street,2017,2,5,45,60
232473,Ratland,2017,2,6,30,30
267370,Cities  Skylines \u2013 The Board Game,2019,1,4,70,70
231664,Fast Forward  FEAR,2017,2,5,15,15
233896,Resident Evil 2  The Board Game,2019,1,4,90,120
217362,Frogriders,2017,2,4,20,30
43320,Tomb  Cryptmaster,2009,2,6,120,120
66126,Mystery Rummy  Escape from Alcatraz,2009,2,4,30,30
90009,Eselsbr\u00fccke,2011,3,12,30,45
13507,WINK,1994,3,8,20,20
220780,Fairy Tile,2018,2,4,30,30
7118,Richthofen  Ace of Aces,1986,2,2,20,20
108344,Might & Magic Heroes  The Board Game,2012,2,4,180,180
22497,Straw,2006,2,6,30,30
192185,Matryoshka,2016,3,5,20,20
42111,Fzzzt!,2009,2,4,30,30
13709,Clash of Giants II,2006,1,2,300,300
157088,ESSEN The Game  SPIEL'13,2014,2,5,75,75
188390,Enemy Coast Ahead  The Doolittle Raid,2017,1,2,20,360
199182,Commands & Colors Tricorne  The American Revolution,2017,2,2,60,90
38735,The Swarm,2008,2,4,75,75
124590,Call to Glory,2012,2,4,30,30
135877,Fish Cook,2012,2,6,45,45
102610,Shitenno,2011,2,4,60,60
171261,Hocus,2016,2,5,30,30
1678,The Peloponnesian War,1991,1,2,120,120
43264,Pocket Rockets,2009,2,4,20,20
108161,Aquileia,2011,3,5,90,90
149896,Alien vs Predator  The Hunt Begins,2015,1,3,60,120
284775,Funkoverse Strategy Game,2019,2,4,20,60
41474,Giro d'Italia  The Game,2009,2,10,45,120
4205,On to Richmond!,1998,2,2,180,180
251551,Dale of Merchants Collection,2019,2,4,20,60
7092,Battles for the Ardennes,1978,2,4,90,90
101929,Sergeants Miniatures Game  Day of Days,2011,2,6,60,180
222887,Twin It! Board Games Edition,2017,2,6,5,10
85000,We Must Tell the Emperor  The Great Pacific War,2010,1,1,60,60
130827,Rumble in the Dungeon,2012,3,6,20,20
54735,Lemming Mafia,2009,3,6,20,20
232830,Shifty Eyed Spies,2017,4,8,20,20
1506,Conquistador,1976,1,5,360,420
148083,Dogs,2013,2,4,60,60
142262,Draco Magi,2014,2,2,30,30
81250,Stich-Meister,2010,3,5,45,45
14035,Piranha Pedro,2004,2,6,30,30
216974,King's Road,2017,2,5,30,30
232829,The Wizard Always Wins,2017,2,5,30,30
281259,The Isle of Cats,2019,1,4,60,90
123185,Axis & Allies 1941,2012,2,5,60,180
27532,Vineta,2008,2,6,45,45
102,Klunker,1999,3,5,30,30
1720,Dragon Pass  The Return of Prince Argrath and the Lunar Empire Wars,1980,2,3,120,120
35400,Nations at War  White Star Rising,2010,2,2,60,120
36314,Where Eagles Dare  The Battle for Hell's Highway,2011,2,2,120,2400
20750,Dark Stories 2,2005,2,15,20,20
165595,JamSumo,2014,2,4,30,30
84869,Felinia,2010,2,4,60,60
3608,Air Force,1976,1,2,60,60
145014,Cardline  Globetrotter,2013,2,7,15,15
97875,Wiraqocha,2011,2,4,60,60
22420,Battles of Napoleon  The Eagle and the Lion,2010,2,2,90,90
219232,Il\u00f4s,2017,2,5,20,40
267378,Chakra,2019,2,4,30,30
181161,Brick Party,2015,2,9,15,30
59429,Dark Darker Darkest,2013,2,5,120,120
169141,Fallen Land  A Post Apocalyptic Board Game,2017,2,5,120,300
146725,Golem Arcana,2014,2,8,45,45
1690,Unexploded Cow,2001,2,6,25,25
182,Knights of Charlemagne,1995,2,4,30,30
1992,Stop Thief,1979,2,4,30,30
257733,Fine Sand,2018,1,4,30,30
129976,Game of Thrones  The Card Game,2012,2,2,30,60
43578,Monster Chase!,2009,1,6,10,10
173504,The Greatest Day  Sword,2015,2,8,60,6000
232414,Oceans,2020,2,4,60,90
6931,Winomino,1992,1,2,10,10
182094,BANG! The Duel,2015,2,2,30,30
124622,In Magnificent Style,2012,1,1,60,60
114667,The New Science,2013,2,5,90,90
221599,Tiny Ninjas,2019,1,2,10,15
171964,The Order of Vampire Hunters,2018,1,4,90,90
29903,Chang Cheng,2007,2,4,60,60
224031,Cartagena,2017,2,5,30,45
132497,Lift it! Deluxe,2012,1,8,30,30
255708,Trekking the National Parks  Second Edition,2018,2,5,30,60
174805,Champions of Hara,2018,1,4,30,120
191982,Knit Wit,2016,2,8,15,15
4488,Scarab Lords,2002,2,2,20,40
17923,Anno Domini  Flopps,2001,2,8,30,30
6353,Monty's Gamble  Market Garden,2003,2,2,180,180
137154,Auf Teufel komm raus,2013,2,6,40,40
20078,Monmouth,2007,2,2,240,240
276830,Sanctum,2019,2,4,60,120
97,Conquest of the Empire,1984,2,6,180,240
4958,Ardennes,1994,2,4,180,180
23995,No Peace Without Spain! The War of the Spanish Succession 1702-1713,2011,2,2,240,240
67919,The Message  Emissary Crisis,2009,3,9,30,60
39232,Nemo's War,2009,1,1,45,45
184866,Wings for the Baron (second edition),2015,3,5,30,60
99630,Rolling Stock,2011,3,5,240,240
3061,Samurai,1996,2,2,180,180
37198,Risk (Revised Edition),2008,3,5,90,90
193486,Neolithic,2016,1,2,30,45
11231,Snorta!,2004,3,8,20,20
267735,Deckscape  Behind the Curtain,2019,1,6,30,90
202,Targui,1988,2,4,120,120
163937,World of Yo-Ho,2016,2,4,45,90
191877,Touria,2016,2,4,45,60
274090,Lanterns Dice  Lights in the Sky,2019,2,4,30,45
254513,The Grimm Masquerade,2019,2,5,20,40
25213,30 Seconds,2002,3,24,30,30
274638,Unmatched  Robin Hood vs. Bigfoot,2019,2,2,20,20
168770,Epic PVP  Fantasy,2015,2,4,20,20
137651,What's He Building in There?,2013,2,6,60,60
37461,Krak\u00f3w 1325 AD,2008,4,4,45,120
137237,Bremerhaven,2013,1,4,60,120
235014,Sorcerer City,2019,1,6,45,60
150016,Shephy,2013,1,1,15,15
234450,Ruthless,2018,2,4,40,60
65936,The Blitzkrieg Legend  The Battle for France,2012,2,2,2880,2880
107148,Wings of Glory  WW2 Starter Set,2012,2,4,45,45
22303,Celebrities,0,4,30,90,90
147451,Field of Glory  The Card Game,2013,2,2,30,30
2448,Kalah,700,2,2,10,10
4424,Cranium Hoopla,2002,2,8,20,20
30328,Battleground  Crossbows & Catapults War Chest Starter Set,2007,2,2,60,60
161926,Dead Drop Deluxe,2015,2,4,10,10
22359,Steel Wolves  The German Submarine Campaign Against Allied Shipping \u2013 Vol 1,2010,1,1,3000,3000
17988,Die Dolmeng\u00f6tter,2005,2,5,30,30
1576,Gettysburg (125th Anniversary edition),1988,2,2,90,90
205185,Einstein  His Amazing Life and Incomparable Science,2017,2,4,15,45
217321,Deja-vu \u8a18\u61b6\u5e7b\u89ba,2017,2,6,15,15
194,Groo  The Game,1997,2,4,45,45
132019,Blood & Roses,2014,2,2,120,120
24770,Quietville,2006,3,5,30,30
130680,iKNOW,2012,2,6,60,60
258041,Majolica,2018,1,4,40,40
872,M,2000,2,6,30,30
1379,Ebbe & Flut,2000,1,2,30,45
123536,GOSU 2  Tactics,2012,2,4,45,45
136356,Dread Curse,2013,3,8,30,30
68260,FAB  Sicily,2011,2,2,240,240
140795,Say Bye to the Villains,2012,3,8,45,45
181495,Alone,2018,2,4,60,120
219217,Arena  The Contest,2019,1,8,45,90
195242,Tanks  Panther vs Sherman,2016,2,2,60,60
173018,Grimslingers,2015,1,6,15,90
196712,Battlestations  Second Edition,2017,1,9,60,180
38877,No Retreat!,2008,1,2,45,45
177499,WWE Superstar Showdown,2015,2,6,10,120
156175,Championship Formula Racing,2017,1,12,45,45
129165,Wings of Glory  WW1 Duel Pack,2013,2,2,30,30
218161,Pit Crew,2017,2,9,15,30
257732,Pax Transhumanity,2019,1,4,60,150
144567,For the Crown (Second edition),2012,2,2,60,60
203270,Gorechosen,2016,2,4,25,75
232979,Richard the Lionheart,2017,2,6,90,90
27658,Warhammer  Battle For Skull Pass,2006,2,2,180,360
621,In One Word,1996,4,99,20,35
250779,Sherlock  Death on the 4th of July,2018,1,8,40,60
258104,Tribes  Dawn of Humanity,2018,2,4,45,45
150761,Next War  India-Pakistan,2015,2,2,240,480
246639,Patchwork Express,2018,2,2,10,10
23053,Guatemala Caf\u00e9,2006,2,4,45,60
176606,Rattle,2015,2,5,45,60
10653,Pirates of the Spanish Main,2004,2,10,30,30
198110,Kreus,2016,3,6,20,30
234337,Senators,2017,3,5,45,60
57073,The Fires of Midway,2010,1,4,60,60
195237,Leaders of Euphoria  Choose a Better Oppressor,2017,4,8,15,35
190247,Bloc by Bloc  The Insurrection Game,2016,2,4,120,180
194723,Mask of the Pharaoh,2016,2,7,30,60
213549,Spoils of War,2017,3,5,45,60
147021,Hollywood,2013,2,6,30,30
258413,Unlock! Scheherazade's Last Tale,2019,1,6,60,60
218580,Divinity Derby Deluxe Edition,2017,3,6,45,90
1445,Canasta Caliente Complete,2000,2,6,60,60
2125,Amazons,1992,2,2,30,30
67601,D-Day at Peleliu,2015,1,2,180,300
233956,Bali,2017,2,4,45,45
181176,Council of Blackthorn,2016,2,6,45,90
250754,Trade on the Tigris,2018,3,6,60,90
118385,Pocket Battles  Macedonians vs. Persians,2012,2,2,30,30
166776,Skull Tales,2015,1,4,120,180
259,Atlantic Storm,1997,2,6,60,60
1413,Attack Sub,1991,2,2,30,30
194553,Dairyman,2016,2,4,20,30
748,Trax,1980,2,2,10,10
83325,Lost Battles  Forty Battles & Campaigns of the Ancient World,2011,1,4,140,140
117854,Kosmonauts,2012,2,4,60,60
13530,Sole Mio!,2004,2,5,40,40
158544,The Institute for Magical Arts,2015,2,2,30,30
180591,Tumult Royale,2015,2,4,40,40
161943,Chos\u014fn,2014,2,4,15,15
69234,Operation Dauntless  The Battles for Fontenay and Rauray,2016,2,2,120,120
165004,ONUS! Rome Vs Carthage,2014,1,4,60,60
110102,Siberia,2011,2,4,60,60
5833,The Great Battles of Julius Caesar  The Civil Wars 48-45 B.C.,1994,2,2,360,360
17835,Monsters Menace America,2005,2,4,90,90
202732,Raise Your Goblets,2016,2,12,20,45
539,Dampfross,1979,2,6,90,90
39932,Chariots of Fire,2010,2,2,120,120
188188,Complots,2013,2,8,15,15
37672,Warhammer 40,2008,2,0,240,240
4921,3rd Fleet,1990,2,4,180,180
12194,Munchkin Bites!,2004,3,6,90,90
123045,Uncharted  The Board Game,2012,1,4,45,45
8273,Alexandros,2003,2,4,45,45
9735,Duell,2004,2,2,30,30
13089,Wie ich die Welt sehe...,2004,2,15,30,30
28452,Valor & Victory  H-Hour,2007,2,2,60,60
225910,Terrors of London,2019,2,2,20,40
132148,Napoleon against Europe,2013,2,2,120,900
29875,Barbarossa  Kiev to Rostov,2008,1,4,240,240
111081,Tier auf Tier  Gipfelst\u00fcrmer,2011,2,4,15,15
42444,Batt'l Kha'os,2009,2,2,30,30
149620,Advanced Squad Leader  Starter Kit Historical Module 1 \u2013 Decision at Elst,2014,2,2,360,720
233973,Huns,2018,2,4,30,45
436,Canyon,1997,3,6,45,45
5767,Mammoth Hunters,2003,3,5,90,90
5297,World War I  Deluxe Edition,1975,2,2,180,180
3414,Yom Kippur,1995,2,2,240,240
145975,Hoplite,2014,1,4,60,480
172062,Fairytale Gloom,2015,2,5,30,60
203740,Age of Thieves,2016,2,4,60,120
202982,Scrawl,2016,4,8,30,30
34,Arkham Horror,1987,1,8,180,180
158815,At Any Cost  Metz 1870,2018,1,2,120,480
102144,Perplexus Epic,2010,1,1,30,30
145654,Invaders,2013,2,2,60,60
191579,Teenage Mutant Ninja Turtles Dice Masters,2016,2,4,30,30
117838,Oz Fluxx,2012,2,6,10,40
250561,Kick-Ass  The Board Game,2018,1,4,60,90
181811,Tatsu,2016,2,2,30,45
49276,Battle for Moscow (second edition),2009,2,2,50,50
33924,Nightfighter,2011,1,2,60,60
118023,Keltis  Das W\u00fcrfelspiel,2012,2,4,30,30
10183,Napoleon at Leipzig,1979,1,3,60,300
68603,Popular Front,2010,2,6,90,90
7086,Guilford,2002,1,2,180,180
8138,Kogge,2003,2,4,90,90
145219,Craftsmen,2013,2,5,120,180
165877,Spellcaster,2014,2,4,20,30
2579,Arctic Front,1985,2,2,240,240
115288,Penny Arcade  The Game \u2013 Rumble in R'lyeh,2012,2,4,30,45
1681,Tokyo Express,1988,1,2,180,180
178896,Last Blitzkrieg,2016,2,4,180,960
6738,Quicksand,2003,2,5,10,20
175334,The Undercity  An Iron Kingdoms Adventure Board Game,2015,2,4,60,120
4753,King's Gate,2002,2,4,30,30
4401,Canal Grande,2002,2,2,45,45
25685,Blackbeard  The Golden Age of Piracy,2008,1,5,120,120
232079,How to Rob a Bank,2017,2,4,30,30
4920,5th Fleet,1989,2,4,180,180
16804,Panzer Grenadier  Eastern Front,2005,2,2,120,120
110331,Infarkt,2011,2,5,45,45
1982,Black Spy,1981,3,6,45,45
711,Elfenroads,1992,2,6,120,120
255683,Roll for Adventure,2018,2,4,30,30
210271,Guild Ball  Kick Off!,2016,2,2,60,60
171672,\u8001\u4e8c\u54f2\u5b78,2015,2,6,15,25
59149,Bunny Bunny Moose Moose,2009,3,6,20,20
6209,Mag\u00b7Blast (Second Edition),2002,2,8,20,20
94396,It Never Snows,2012,1,6,540,1500
230852,BONK,2017,2,4,10,10
141067,History Maker Baseball,2013,1,2,30,30
17857,18Scan,2005,2,4,180,180
35289,The Dutch Golden Age,2008,3,4,60,60
163172,Waterloo 1815  Fallen Eagles,2015,1,3,60,720
1339,Dungeon!,1975,1,8,30,30
66781,Space Infantry,2011,1,2,20,60
171492,Vienna,2015,3,5,30,30
137900,Jupiter Rescue,2013,2,7,30,60
244212,Railroad Rivals,2018,1,5,30,60
254110,A Thief's Fortune,2018,1,4,45,90
224079,Sailing Toward Osiris,2018,2,5,60,90
230304,Unlock! The Nautilus' Traps,2017,1,6,60,60
19419,Euphrates & Tigris  Contest of Kings,2005,2,4,45,45
17997,Anno Domini  Sex & Crime,1998,2,8,30,30
253574,Crusader Kings,2019,3,5,180,180
183959,Latice,2015,2,4,10,30
460,Railway Rivals,1984,2,6,90,90
2154,Thunderbolt\/Apache Leader,1991,1,1,300,300
5511,Southern Front,1984,2,2,360,360
126750,Sonne und Mond,2012,2,4,20,20
160409,Too Many Cinderellas,2014,2,4,10,10
13286,Gloria Mundi,2006,2,6,60,60
3573,Napoleon at Waterloo,1971,2,2,30,30
7103,Ace of Aces  Flying Machines,1983,2,2,20,20
141653,Disc Duelers,2013,2,21,45,45
267814,Adventure Games  Monochrome Inc.,2019,1,4,75,75
109548,Hemloch,2011,2,2,30,30
248167,Pandoria,2018,2,4,90,120
3218,The Arab-Israeli Wars,1977,2,2,240,240
4356,Monkeys on the Moon,2002,2,4,60,60
814,Search,1998,2,5,10,30
247314,Concept Kids  Animals,2018,2,12,20,20
256918,Cerberus,2018,3,7,30,45
130295,Spellbound,2012,1,4,60,60
146228,1714  The Case of the Catalans,2014,2,5,120,120
279,The Very Clever Pipe Game,1996,2,4,20,20
222862,Archmage,2018,1,4,60,120
94373,Dien Bien Phu  The Final Gamble,2014,2,2,360,1440
164158,SHH,2015,2,4,10,10
166107,Matcha,2015,2,2,20,20
3597,Strat-O-Matic Hockey,1978,2,2,90,90
222145,Lucidity  Six-Sided Nightmares,2018,1,4,20,30
23919,China Rails,2007,2,6,180,240
85424,La Bataille de la Moscowa (third edition),2011,2,8,1000,1000
41762,Le Passe-Trappe Micro,2008,2,2,10,10
6137,Drive,2003,2,4,30,30
57,Schoko & Co.,1987,2,4,180,180
147614,Crazy Time,2013,4,7,30,30
72132,Dragon Rampage,2012,3,5,90,120
176146,The Lamps Are Going Out,2016,2,4,180,240
232041,Deja Vu  Fragments of Memory,2018,2,4,45,90
261145,Detective Stories  Case 1 \u2013 The Fire in Adlerstein,2018,1,5,90,120
1942,Foppen,1995,3,6,20,20
34010,Journey to the Center of the Earth,2008,2,4,60,60
153625,Han,2014,2,5,45,45
1448,Freight Train,1993,2,5,90,90
256804,Exploding Kittens  Party Pack,2017,2,10,15,15
93971,Nile DeLuxor,2011,2,6,30,30
213149,The King's Will,2017,2,4,50,90
220155,Groves,2018,1,4,60,60
172613,Pirates of the 7 Seas,2015,2,4,45,60
129359,Munchkin Pathfinder  Guest Artist Edition,2013,3,6,60,90
102181,In a Grove,2011,3,4,20,20
231554,Herbalism,2017,3,4,15,30
16000,1825 Unit 2,2000,2,4,180,180
67178,Water Lily,2010,2,4,20,20
950,Four Dragons,2000,3,4,30,30
247935,Tramways Engineer's Workbook,2018,1,2,10,30
10496,Camelot Legends,2004,2,4,60,60
193238,Tunisia II,2016,1,2,120,3000
28284,Lock 'n Load  Heroes of the Blitzkrieg,2009,2,2,30,30
9606,Cluzzle,2004,3,6,45,45
67917,Colonialism,2013,2,4,90,90
165477,Orcs Orcs Orcs,2014,2,4,45,45
169275,Pixel Tactics 4,2015,2,2,45,45
235544,Specter Ops  Broken Covenant,2018,2,5,90,90
255633,Town Builder  Coevorden,2019,1,4,30,60
2968,Ka-Ching!,2001,2,4,20,20
10641,Barbarossa  Army Group South,1996,1,4,240,240
155460,The Hobbit  An Unexpected Journey Deck-Building Game,2014,2,5,45,45
182074,Antarctica,2015,2,4,45,90
92363,Amateurs to Arms!,2012,2,2,150,150
72478,Trollhalla,2011,2,4,60,60
36325,Down in Flames  Aces High,2008,2,6,45,45
21930,Ligretto Football,2006,2,8,10,10
188178,Draconis Invasion,2016,1,6,30,90
282853,Catan  Starfarers,2019,3,4,120,120
64220,Richard Scarry's Busytown  Eye found it! Game,2009,2,4,30,30
228580,Gearworks,2018,1,4,30,45
212662,The Red Dragon Inn 6  Villains,2017,2,4,30,60
171356,Argonauts,2015,1,4,60,60
228051,Warhammer 40,2018,2,2,30,120
5369,Hordes of the Things,1991,2,6,45,45
534,N.Y. Chase,1999,3,6,45,45
220774,Codenames  Marvel,2017,2,8,15,15
132817,Xanad\u00fa,2012,2,6,40,70
96260,Dominant Species  The Card Game,2012,2,6,60,60
217475,Twenty One,2017,2,6,15,15
66982,Boomerang,2010,3,5,30,30
247694,TEAM3 PINK,2019,3,6,30,30
10206,Make 'n' Break,2004,2,4,30,30
3383,Mah\u00e9,1974,2,6,20,20
198414,Dwarven Smithy,2018,2,4,60,90
234877,Sebastian Fitzek Safehouse,2017,2,4,30,30
1894,War Galley,1999,2,2,360,360
235465,Karuba  The Card Game,2017,2,6,10,15
4475,Unexpected Treasures,2002,3,6,30,30
172969,Pixel Tactics 5,2015,2,2,45,45
1708,Stellar Conquest,1975,2,4,240,240
149097,Spurs  A Tale in the Old West,2014,3,5,90,90
6923,BattleTech  CityTech,1986,2,6,90,90
241491,Who Did It?,2018,3,6,15,15
200834,Sola Fide  The Reformation,2016,2,2,45,45
199242,Mini Rogue,2016,1,1,10,60
27968,Red Star Rising  The War in Russia,2007,2,2,1200,1200
11081,Familienbande,2004,2,4,20,20
1799,Warlord  Saga of the Storm,2001,2,4,10,10
121423,Skyline,2012,1,4,10,20
35369,Martian Fluxx,2009,2,6,5,30
126912,Lady Alice,2012,3,5,30,30
230050,The Legend of Korra  Pro-Bending Arena,2018,2,2,30,45
86177,Genesis  Empires and Kingdoms of the Ancient Middle East,2015,1,5,450,600
147716,Mars Attacks  The Miniatures Game,2014,2,2,120,120
192351,World Monuments,2016,2,4,45,45
12157,Unanimo,1990,3,8,30,30
200247,Austerlitz 1805  Rising Eagles,2016,1,6,60,600
93541,Urbania,2012,2,5,45,45
226605,Fire Tower,2019,2,4,15,30
162351,Shadows Over Normandie  Achtung! Cthulhu,2015,2,3,30,30
201006,Bum\u00fant\u00fa,2019,2,5,20,40
203719,Krosmaster Arena 2.0,2016,2,4,45,60
257063,SiegeStorm  SiegeMode,2019,1,2,20,30
159143,HUE,2015,2,5,10,10
95613,Mammut,2011,2,5,30,30
240529,Microbrew,2017,2,2,45,60
255805,Honga,2018,2,5,30,45
4974,Wellington's Victory  Battle of Waterloo Game \u2013 June 18th,1976,2,2,240,240
2800,The Ironclads,1979,1,8,120,120
16320,Bonnie and Clyde,2009,2,4,45,45
4984,Jutland,1967,2,2,120,120
28185,The Kaiser's Pirates,2007,1,4,90,90
126613,Warhammer 40,2012,2,12,120,120
217099,Seeders from Sereis  Exodus,2017,2,4,120,120
204675,The Arrival,2016,2,4,75,90
254088,Gravity Superstar,2018,2,6,15,30
149910,Six Making,2013,2,2,25,25
151,Piratenbillard,1959,2,4,15,15
109764,Quarantine,2013,2,4,60,60
