,objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,usersrated,average,baverage,avgweight,siteviews,boardgamehonor_cnt,boardgameversion_cnt,boardgamecategory,boardgamemechanic
11890,58707.0,Truth Be Told,2009.0,3.0,8,0.5833333333333334,0.5833333333333334,86.0,5.99411,5.52673,1.0,18090.0,0.0,1.0,Party Game,Party Game
11891,236827.0,Vudulhu,2017.0,3.0,6,0.5,0.75,49.0,6.33625,5.52671,0.0,4017.0,0.0,4.0,"Action , Dexterity, Humor, Party Game","Acting, Dice Rolling, Hand Management"
11892,41305.0,Orchard  The Card Game,2009.0,1.0,6,0.0,0.0,53.0,6.24906,5.5267,1.0,8341.0,0.0,4.0,"Card, Childrens Game, Educational","Cooperative Game, Set Collection"
11893,3617.0,Operation Pegasus,1980.0,2.0,2,2.0,2.0,57.0,6.44211,5.5267,3.25,20550.0,0.0,2.0,"Vietnam War, War",Hexagon Grid
11894,182581.0,Super Hazard Quest,2017.0,2.0,8,0.25,1.0,53.0,6.71509,5.52669,2.0,7175.0,0.0,1.0,"Card, Exploration, Maze, Adaptation","Hand Management, Modular Board, Point to Point Movement, Take That, Tile Placement, Variable Player Powers"
11895,650.0,Fairy Meat,2000.0,2.0,20,1.0,1.0,84.0,5.96036,5.52668,1.6667,28591.0,0.0,1.0,"Miniatures, War","Miniatures, Wargame"
11896,2733.0,Stimmvieh,1998.0,3.0,5,0.5,0.5,47.0,6.26702,5.52668,2.3333,10843.0,0.0,2.0,"Card, Political","Auction, Bidding, Simultaneous Action Selection"
11897,130202.0,Cock & Bull  The American Pub Game,2009.0,2.0,2,0.08333333333333333,0.25,57.0,6.56316,5.52666,1.0,11511.0,0.0,3.0,Dice,Dice Rolling
11898,1816.0,Mississippi,1987.0,2.0,6,0.75,0.75,147.0,5.78639,5.52666,2.1176,17933.0,1.0,2.0,"Abstract Strategy, War, Racing",Dice Rolling
11899,10264.0,The First Afghan War,1996.0,2.0,2,1.5,1.5,46.0,6.37935,5.52665,2.6,15671.0,0.0,1.0,"Post-Napoleonic, War",Hexagon Grid
11900,230488.0,Hexcalibur,2017.0,2.0,2,0.3333333333333333,0.8333333333333334,30.0,6.96567,5.52665,2.25,9686.0,0.0,1.0,"Dice, Fantasy, Fighting, Medieval, War","Area Majority ,  Influence, Dice Rolling, Network and Route Building, Tile Placement, Variable Player Powers"
11901,3812.0,Breakout & Pursuit,1972.0,2.0,2,3.0,3.0,63.0,6.21905,5.52663,2.7143,15920.0,0.0,2.0,"War, War","Hexagon Grid, Simultaneous Action Selection"
11902,174491.0,Steam Court,2015.0,1.0,12,0.5,1.5,36.0,7.125,5.52663,1.5,8232.0,0.0,1.0,"Card, Party Game, Sci-Fi","Hand Management, Trick-taking, Variable Player Powers"
11903,8804.0,Stoner Fluxx,2003.0,2.0,6,0.25,0.25,702.0,5.69603,5.52662,1.3256,58488.0,0.0,2.0,"Card, Humor","Hand Management, Set Collection"
11904,2319.0,Trade,1974.0,2.0,4,2.0,2.0,34.0,6.70588,5.52659,2.3333,10176.0,0.0,1.0,Economic,"Auction, Bidding, Stock Holding"
11905,11766.0,SS Amerika,1990.0,2.0,4,3.0,3.0,55.0,6.16364,5.52659,3.6667,36025.0,0.0,1.0,"War, War",Hexagon Grid
11906,7723.0,Yeoman,1975.0,2.0,2,1.5,1.5,57.0,6.26491,5.52658,2.5714,21434.0,0.0,1.0,"Medieval, War",Hexagon Grid
11907,231315.0,Wanted  Rich or Dead,2017.0,3.0,5,0.16666666666666666,0.5,59.0,6.31565,5.52658,0.0,11616.0,0.0,1.0,"American West, Party Game","Simultaneous Action Selection, Variable Player Powers"
11908,159384.0,Medieval Battle,2014.0,2.0,2,1.0,1.0,30.0,6.88,5.52658,3.5,28393.0,0.0,1.0,"Abstract Strategy, Medieval, War","Area Majority ,  Influence, Hexagon Grid, Modular Board"
11909,291563.0,50 Clues  The Home Temple,2019.0,1.0,5,0.3333333333333333,0.3333333333333333,53.0,6.23585,5.52657,2.0,1547.0,0.0,1.0,"Card, Deduction, Horror, Adult, Murder,Mystery, Print & Play","Cooperative Game, Storytelling"
11910,24024.0,Attacktix Battle Figure Game  Transformers,2006.0,2.0,6,0.16666666666666666,0.16666666666666666,47.0,6.42128,5.52656,1.1111,12782.0,0.0,1.0,"Action , Dexterity, Childrens Game, Collectible Components, Miniatures, Adaptation, Sci-Fi",Variable Player Powers
11911,8329.0,Pegasus Bridge  The Beginning of D-Day \u2013 June 6,1988.0,1.0,2,2.0,2.0,118.0,5.86525,5.52655,2.6154,39064.0,2.0,1.0,"War, War",Hexagon Grid
11912,185769.0,Remember When ...,2017.0,3.0,9,0.5,1.0,38.0,7.15263,5.52654,1.5,7655.0,0.0,1.0,"Card, Comic Book , Strip, Educational, Humor, Party Game, Word Game","Acting, Simultaneous Action Selection, Storytelling, Team-Based Game, Voting"
11913,227468.0,Ancient Artifacts,2017.0,1.0,4,0.3333333333333333,0.75,64.0,6.19141,5.52654,2.0,17556.0,0.0,2.0,Dice,"Dice Rolling, Paper-and-Pencil, Pattern Building, Push Your Luck"
11914,1378.0,Odysseus,2001.0,3.0,6,0.75,0.75,209.0,5.69856,5.52653,1.9,34620.0,2.0,3.0,"Ancient, Exploration, Mythology, War, Transportation",Variable Player Powers
11915,151448.0,Danmaku!!,2016.0,4.0,8,0.5,1.0,37.0,7.34459,5.52652,2.6667,12036.0,0.0,2.0,"Bluffing, Card, Deduction, Fantasy, Fighting, Party Game","Hand Management, Player Elimination, Team-Based Game, Variable Player Powers"
11916,223286.0,Bullets and Teeth,2017.0,3.0,5,0.25,0.5,70.0,6.38143,5.52652,1.0,6262.0,0.0,1.0,"Card, Horror, Humor, Zombies","Hand Management, Player Elimination"
11917,56759.0,Tricky Trek,2009.0,2.0,5,0.25,0.25,98.0,5.87398,5.52652,1.1111,6603.0,0.0,1.0,"Animals, Bluffing, Racing","Hand Management, Simultaneous Action Selection"
11918,257994.0,Trappist One,2018.0,2.0,4,0.75,1.0,46.0,6.47261,5.52651,2.8333,7172.0,0.0,1.0,"Card, Sci-Fi, Space Exploration","Card Drafting, Hand Management, Set Collection"
11919,257316.0,Weapon Wars,2018.0,2.0,6,0.16666666666666666,0.6666666666666666,30.0,7.43667,5.52651,1.0,1526.0,0.0,1.0,"Card, Party Game, Adaptation","Card Drafting, Player Elimination, Take That"
11920,2284.0,Pennywise,2000.0,2.0,6,0.16666666666666666,0.16666666666666666,104.0,5.95904,5.5265,1.25,22185.0,0.0,4.0,"Deduction, Math, Print & Play",Hand Management
11921,152824.0,Enigm\u00e0rius,2013.0,1.0,6,1.5,1.5,38.0,6.60561,5.5265,2.0,3614.0,0.0,2.0,Educational,"Dice Rolling, Paper-and-Pencil, Tile Placement"
11922,26582.0,X\u0113ko Mission  Madagascar,2005.0,2.0,2,0.25,0.25,61.0,6.43443,5.52649,1.9167,22505.0,0.0,2.0,"Animals, Card, Collectible Components, Educational, Environmental",Pattern Building
11923,3064.0,CribbGolf,1988.0,2.0,6,1.0,1.0,95.0,5.95263,5.52648,1.5714,22520.0,0.0,2.0,"Card, Sports",Trick-taking
11924,244939.0,Greedy Dragons,2018.0,2.0,6,0.25,0.5,35.0,6.85371,5.52648,2.0,4961.0,0.0,1.0,"Card, Deduction, Fantasy, Territory Building","Area Majority ,  Influence, Take That, Team-Based Game"
11925,30261.0,Bushwhackin' Varmints out of Sergio's Butte,2007.0,2.0,6,0.3333333333333333,0.3333333333333333,83.0,5.94096,5.52646,1.3333,15865.0,0.0,1.0,"Adventure, American West, Card, Fighting, Humor, Adaptation","Adventure, American West, Card Game, Fighting, Humor, Movies ,  TV ,  Radio theme"
11926,176634.0,Arcanya  Magic Academy,2015.0,3.0,10,0.3333333333333333,0.5,45.0,6.55756,5.52646,1.6667,5946.0,0.0,1.0,"Card, Fantasy",Hand Management
11927,121787.0,RY\u016a,2015.0,2.0,5,0.75,0.75,209.0,5.72964,5.52644,1.5,76347.0,0.0,1.0,"Exploration, Sci-Fi","Auction, Bidding"
11928,199800.0,Hatflings!,2016.0,2.0,2,0.25,0.5,39.0,6.53718,5.52643,2.0,9177.0,0.0,1.0,"Abstract Strategy, Fantasy","Area Majority ,  Influence, Grid Movement, Tile Placement"
11929,6771.0,Sceptre 1027 A.D.,1986.0,2.0,4,2.0,2.0,44.0,6.61364,5.52643,2.3333,13586.0,0.0,1.0,Abstract Strategy,Modular Board
11930,52827.0,ZoxSo,2009.0,2.0,2,0.25,0.25,52.0,6.69788,5.52642,2.5556,14675.0,0.0,1.0,Abstract Strategy,Abstract Strategy
11931,1346.0,Crazy Race,2001.0,3.0,4,0.5,0.5,145.0,5.78724,5.52642,1.4706,32346.0,0.0,2.0,"Bluffing, Racing, Trains","Auction, Bidding"
11932,1268.0,What's That on My Head?,1963.0,3.0,6,1.0,1.0,40.0,6.3875,5.52641,2.25,18088.0,0.0,3.0,Deduction,Deduction
11933,206938.0,\u6416\u6efe\u5deb\u5947,2016.0,2.0,5,0.16666666666666666,0.3333333333333333,46.0,6.31739,5.52641,1.6667,7240.0,2.0,3.0,"Action , Dexterity, Childrens Game","Action ,  Dexterity, Childrens Game"
11934,23521.0,Ringgz,2005.0,2.0,4,0.16666666666666666,0.16666666666666666,206.0,5.75583,5.5264,1.875,24807.0,0.0,1.0,Abstract Strategy,Enclosure
11935,1364.0,Pillage & Plunder,2000.0,2.0,6,1.5,1.5,68.0,6.21434,5.52639,2.2857,23049.0,0.0,1.0,"Card, War, Pirates","Action Points, Campaign ,  Battle Card Driven"
11936,37732.0,Boss Kito,2008.0,3.0,5,0.5,0.5,172.0,5.71384,5.52638,1.2632,16621.0,0.0,1.0,"Card, Humor","Auction, Bidding, Set Collection"
11937,103016.0,Expedition Sumatra  Dadu Dadu,2011.0,2.0,4,0.3333333333333333,0.3333333333333333,32.0,6.60016,5.52635,2.0,15678.0,0.0,1.0,"Animals, Dice, Exploration","Dice Rolling, Paper-and-Pencil, Set Collection"
11938,153830.0,Wordy Word,2014.0,4.0,6,0.5,0.5,74.0,5.99068,5.52635,1.0,10929.0,0.0,5.0,"Party Game, Word Game",Dice Rolling
11939,196342.0,Word Porters \u5fc3\u96fb\u611f\u61c9,2016.0,3.0,6,0.3333333333333333,0.3333333333333333,42.0,6.34405,5.52634,0.0,4798.0,0.0,3.0,"Party Game, Word Game","Voting, Worker Placement"
11940,1952.0,Long Short,1982.0,2.0,6,1.0,1.0,45.0,6.28778,5.52632,1.75,10123.0,0.0,2.0,"Bluffing, Economic",Commodity Speculation
11941,4172.0,Veracruz,1977.0,2.0,2,6.0,6.0,138.0,5.98659,5.52631,3.0476,21366.0,0.0,2.0,"Post-Napoleonic, War","Hexagon Grid, Simulation"
11942,10065.0,Pok\u00e9mon Master Trainer II,2001.0,2.0,6,0.75,0.75,72.0,6.61111,5.52631,2.6667,84939.0,0.0,1.0,"Childrens Game, Fantasy, Fighting, Adaptation, Adaptation","Roll ,  Spin and Move, Set Collection"
11943,5226.0,Rocroi 1643,1996.0,2.0,2,3.0,3.0,33.0,6.80667,5.52631,2.6,10156.0,0.0,1.0,"Pike and Shot, War","Hexagon Grid, Simulation"
11944,955.0,Super Giant Monster Showdown,1999.0,2.0,9,1.0,1.0,91.0,6.00073,5.52631,2.0833,22912.0,0.0,0.0,"Card, Childrens Game, Fighting, Sci-Fi","Modular Board, Variable Player Powers"
11945,1869.0,Sport of Kings,1945.0,2.0,5,3.0,3.0,159.0,5.98868,5.5263,2.0,13060.0,0.0,7.0,"Racing, Sports","Betting and Bluffing, Stock Holding"
11946,13979.0,The Big Push  The Battle of the Somme,2005.0,2.0,3,3.0,3.0,48.0,6.34375,5.5263,3.0,31955.0,1.0,2.0,"War, War","Dice Rolling, Simulation"
11947,8911.0,On to Moscow,1994.0,2.0,2,3.0,3.0,52.0,6.35769,5.52629,3.0,13441.0,0.0,1.0,"Age of Reason, War","Dice Rolling, Hexagon Grid"
11948,175735.0,Rocca Town,2015.0,2.0,10,0.16666666666666666,0.3333333333333333,34.0,6.60735,5.52629,2.0,8800.0,0.0,1.0,"Card, City Building","Hand Management, Tile Placement"
11949,173121.0,Pirato Poker,2014.0,3.0,6,0.08333333333333333,0.25,34.0,6.91176,5.52628,1.5,2314.0,0.0,1.0,"Bluffing, Card, Pirates","Memory, Set Collection, Trading"
11950,239621.0,Human Era,2019.0,4.0,10,0.5,0.5,66.0,6.15045,5.52626,2.0,10721.0,0.0,1.0,"Bluffing, Card, Deduction, Party Game, Sci-Fi","Dice Rolling, Hand Management, Simultaneous Action Selection, Team-Based Game, Traitor Game, Voting"
11951,235760.0,Tribe,2017.0,2.0,4,0.5,1.0,51.0,6.14706,5.52626,1.5,6868.0,0.0,1.0,"Action , Dexterity, Ancient, Dice, Puzzle","Pattern Building, Pattern Recognition"
11952,2720.0,Shooting Stars,1980.0,1.0,4,2.0,2.0,53.0,6.35849,5.52626,2.25,19003.0,0.0,1.0,"Sci-Fi, War","Action Points, Hexagon Grid, Simultaneous Action Selection"
11953,2606.0,Pacific Patrol,1919.0,2.0,2,3.0,3.0,65.0,6.23538,5.52625,2.125,31613.0,0.0,8.0,"War, War, War","Grid Movement, Memory, Secret Unit Deployment"
11954,18870.0,Wykersham,1980.0,2.0,2,0.5,0.5,37.0,6.45135,5.52625,2.0,19270.0,0.0,4.0,"Abstract Strategy, Dice","Dice Rolling, Pattern Building, Pattern Recognition"
11955,205156.0,Amis Cube,2016.0,1.0,4,0.3333333333333333,0.6666666666666666,41.0,6.36098,5.52625,2.0,4344.0,0.0,1.0,"Abstract Strategy, Party Game, Puzzle, Real-time","Abstract Strategy, Party Game, Puzzle, Real-time"
11956,1045.0,Malawi,1986.0,2.0,2,0.3333333333333333,0.3333333333333333,50.0,6.299,5.52624,2.0,13733.0,1.0,3.0,Abstract Strategy,Point to Point Movement
11957,149332.0,Trivial Pursuit  World of Warcraft,2013.0,2.0,6,2.0,2.0,79.0,6.08987,5.52624,1.3333,7579.0,0.0,2.0,"Fantasy, Party Game, Trivia, Adaptation","Roll ,  Spin and Move"
11958,84230.0,Pirates 2 ed.  Governor's Daughter,2010.0,2.0,4,0.75,0.75,81.0,6.14383,5.52621,2.5,31509.0,0.0,1.0,"Adventure, Economic, Fighting, Pirates","Area Movement, Card Drafting, Commodity Speculation, Pick-up and Deliver"
11959,6509.0,The Oilman Game,1994.0,2.0,8,2.0,2.0,83.0,6.43133,5.52621,2.5556,57392.0,0.0,5.0,"Economic, Exploration, Industry","Auction, Bidding, Commodity Speculation, Team-Based Game"
11960,38637.0,Age of Scheme  Routes to Riches,2008.0,3.0,6,1.0,1.0,91.0,5.90165,5.5262,3.4,48774.0,0.0,1.0,"Adventure, Ancient, Civilization, Economic, Industry, Negotiation","Network and Route Building, Stock Holding"
11961,244725.0,Show & Tile,2018.0,3.0,6,0.3333333333333333,0.3333333333333333,44.0,6.30114,5.52619,1.0,5100.0,0.0,1.0,Party Game,Tile Placement
11962,193854.0,Gnomi,2016.0,2.0,6,0.16666666666666666,0.16666666666666666,48.0,6.31979,5.52618,1.25,5044.0,0.0,1.0,"Card, Deduction, Fantasy, Farming, Memory","Hand Management, Memory, Player Elimination"
11963,21634.0,Cincinnati,2006.0,3.0,6,0.75,0.75,97.0,5.98505,5.52618,1.3077,12124.0,0.0,1.0,Dice,Dice Rolling
11964,160550.0,GodZ,2014.0,3.0,5,1.5,1.5,84.0,5.94286,5.52617,3.3333,18070.0,0.0,3.0,Mythology,"Area Majority ,  Influence, Modular Board, Variable Player Powers"
11965,10716.0,Kemps,0.0,4.0,8,0.5,0.5,80.0,6.00875,5.52617,1.2,11270.0,0.0,1.0,"Card, Real-time","Set Collection, Simultaneous Action Selection, Team-Based Game"
11966,11466.0,Peppino the Clown,1999.0,2.0,4,0.25,0.25,30.0,6.81297,5.52617,1.0,12301.0,0.0,4.0,"Action , Dexterity, Childrens Game","Pattern Building, Pattern Recognition"
11967,127572.0,Battleship Live,2010.0,2.0,2,0.0,0.0,44.0,6.4413,5.52616,1.75,17908.0,0.0,2.0,"Electronic, War, War",Secret Unit Deployment
11968,25313.0,An Evening With Bram Stoker's Dracula,1992.0,6.0,12,0.0,0.0,38.0,6.5,5.52616,1.0,25571.0,0.0,3.0,"Adventure, Horror, Adaptation, Novel-based","Adventure, Horror, Movies ,  TV ,  Radio theme, Novel-based"
11969,1985.0,Overturn,1987.0,2.0,2,0.16666666666666666,0.16666666666666666,78.0,6.0,5.52614,1.6,17868.0,1.0,4.0,"Puzzle, Word Game","Area Movement, Modular Board"
11970,12455.0,Attila  Scourge O'God,1997.0,2.0,2,3.0,3.0,38.0,6.69737,5.52614,2.4444,12069.0,0.0,1.0,"Ancient, War","Area Movement, Simulation"
11971,24927.0,Scrabble Scramble To Go!,2005.0,2.0,2,0.3333333333333333,0.3333333333333333,127.0,5.88362,5.52614,1.6154,30174.0,0.0,9.0,"Dice, Word Game",Dice Rolling
11972,6478.0,Dictionary Dabble,1986.0,4.0,14,1.0,1.0,40.0,6.365,5.52613,1.3333,13915.0,0.0,3.0,"Bluffing, Party Game, Word Game","Bluffing, Party Game, Word Game"
11973,147931.0,End of Atlantis  Revised Edition,2013.0,3.0,5,0.0,0.0,63.0,6.12032,5.52612,0.0,20168.0,0.0,2.0,"Ancient, Bluffing, Fantasy, War, Negotiation","Action Queue, Area Majority ,  Influence, Auction, Bidding, Hand Management, Variable Player Powers"
11974,13316.0,Operation Overlord  Normandy 1944 and Expansion,2003.0,2.0,2,3.0,3.0,30.0,6.64,5.52611,3.0,29276.0,0.0,0.0,"Miniatures, War, War","Action Points, Secret Unit Deployment, Simulation, Variable Phase Order"
11975,69233.0,Slot Siddersteen Het kaartspel,2010.0,2.0,4,0.16666666666666666,0.25,40.0,6.425,5.52608,1.3333,5226.0,0.0,4.0,"Card, Childrens Game, Horror, Memory","Memory, Pattern Recognition"
11976,8571.0,Austerlitz 1805  Napoleon's Greatest Victory,2000.0,2.0,2,4.0,4.0,94.0,5.96543,5.52606,3.2857,47746.0,1.0,1.0,"Napoleonic, War","Dice Rolling, Hexagon Grid, Simulation"
11977,238329.0,Dan and Phil's Truth Bombs,2017.0,4.0,8,0.0,0.3333333333333333,55.0,6.23345,5.52604,1.0,12597.0,0.0,2.0,Party Game,Storytelling
11978,8326.0,The Fall of Rome,1973.0,1.0,1,1.5,1.5,152.0,5.8398,5.52604,2.5556,62573.0,0.0,3.0,"Ancient, War","Area Majority ,  Influence, Area Movement"
11979,153723.0,Dr. McNinja's Legendary Showdown,2014.0,2.0,7,0.5,0.5,124.0,6.35645,5.52603,1.7778,12434.0,0.0,1.0,"Card, Comic Book , Strip, Fighting, Humor","Hand Management, Player Elimination, Take That"
11980,87288.0,Cinco,2010.0,2.0,6,0.16666666666666666,0.16666666666666666,102.0,5.92647,5.52602,1.4286,12480.0,0.0,1.0,Abstract Strategy,"Hand Management, Pattern Building"
11981,3560.0,Ice War,1978.0,2.0,2,1.0,1.0,122.0,5.88902,5.52601,2.0833,27816.0,0.0,2.0,"Sci-Fi, War",Hexagon Grid
11982,8122.0,Konane,1775.0,2.0,2,0.3333333333333333,0.3333333333333333,53.0,6.16582,5.526,2.0,23677.0,0.0,4.0,Abstract Strategy,Grid Movement
11983,20954.0,Alpen Express,2005.0,2.0,4,0.3333333333333333,0.3333333333333333,43.0,6.37209,5.526,1.0,13412.0,0.0,1.0,"Childrens Game, Trains","Dice Rolling, Pick-up and Deliver"
11984,198044.0,Sign,2017.0,4.0,9,0.08333333333333333,0.08333333333333333,59.0,6.26017,5.52599,1.0,5759.0,0.0,1.0,"Abstract Strategy, Bluffing, Card","Memory, Set Collection, Simultaneous Action Selection"
11985,8101.0,Team Yankee,1987.0,2.0,2,6.0,6.0,120.0,5.95667,5.52599,1.9091,44947.0,1.0,1.0,"Modern Warfare, Novel-based, War","Hexagon Grid, Modular Board, Simulation"
11986,104239.0,bezzerwizzer kompakt,2010.0,2.0,4,0.0,0.0,40.0,6.41,5.52599,2.0,3786.0,0.0,3.0,"Party Game, Trivia",Betting and Bluffing
11987,39787.0,Bindle Rails,2008.0,1.0,4,0.5,0.5,57.0,6.12018,5.52597,2.4286,31812.0,1.0,2.0,"Card, Print & Play, Trains, Transportation","Card Drafting, Hand Management, Network and Route Building"
11988,1029.0,Lieber bairisch sterben,1988.0,3.0,5,3.5,3.5,38.0,6.57368,5.52597,3.0,13562.0,0.0,1.0,War,"Area-Impulse, Auction, Bidding, Simultaneous Action Selection"
11989,8693.0,1918  Operation Michel \u2013 March 21-30,1972.0,2.0,2,3.0,3.0,51.0,6.19804,5.52596,2.3571,17232.0,0.0,2.0,"War, War",Hexagon Grid
11990,168077.0,Dragon Ball Z TCG (2014 edition),2014.0,2.0,2,0.3333333333333333,0.3333333333333333,31.0,7.04839,5.52594,2.5,8980.0,0.0,1.0,"Card, Collectible Components","Set Collection, Trading"
11991,129322.0,Kaijudo,2012.0,2.0,2,0.3333333333333333,0.3333333333333333,91.0,6.03297,5.52594,1.6667,14796.0,1.0,1.0,"Card, Collectible Components, Fantasy, Fighting, Adaptation, Sci-Fi",Hand Management
11992,43693.0,Delve the Card Game,2009.0,1.0,1,0.5,0.5,80.0,6.097,5.52591,1.4545,66615.0,0.0,1.0,"Adventure, Card, Fantasy, Fighting, Print & Play","Adventure, Card Game, Fantasy, Fighting, Print & Play"
11993,270269.0,Ninja Academy,2019.0,3.0,5,0.3333333333333333,0.3333333333333333,69.0,6.0142,5.52591,1.0,8381.0,0.0,4.0,"Action , Dexterity, Party Game","Action ,  Dexterity, Party Game"
11994,183459.0,Halfling Feast,2015.0,2.0,6,0.5,0.8333333333333334,88.0,6.03864,5.5259,1.0,8537.0,0.0,1.0,"Card, Fantasy, Humor","Take That, Variable Player Powers"
11995,36751.0,DC HeroClix  Batman (Alpha),2008.0,2.0,0,0.5,0.5,49.0,6.35612,5.52589,1.5,18081.0,0.0,2.0,"Collectible Components, Comic Book , Strip, Dice, Miniatures","Dice Rolling, Variable Player Powers"
11996,67037.0,Schatz der Kobolde,2010.0,2.0,4,0.3333333333333333,0.3333333333333333,31.0,6.61452,5.52588,1.0,6177.0,2.0,2.0,"Adventure, Childrens Game, Fantasy, Memory",Memory
11997,164778.0,Encounters  Bravest Warriors,2014.0,1.0,8,0.25,0.25,70.0,6.09286,5.52587,1.5,11611.0,0.0,4.0,"Card, Dice, Humor, Party Game","Dice Rolling, Push Your Luck, Take That, Variable Player Powers"
11998,191049.0,Smugglers,2016.0,2.0,4,0.6666666666666666,0.6666666666666666,202.0,5.68761,5.52586,1.1429,37086.0,0.0,2.0,Real-time,"Push Your Luck, Roll ,  Spin and Move"
11999,181390.0,Buttons,2015.0,2.0,4,0.3333333333333333,0.5,151.0,5.74998,5.52586,1.2,11934.0,0.0,1.0,Dice,"Dice Rolling, Push Your Luck, Set Collection"
12000,172465.0,Tabletop Pathologic,2016.0,2.0,4,0.6666666666666666,1.3333333333333333,60.0,6.88833,5.52585,3.25,13357.0,0.0,2.0,"Horror, Medical, Adaptation","Area Movement, Point to Point Movement, Secret Unit Deployment, Team-Based Game, Variable Player Powers"
12001,39802.0,Mountain of Inferno,2009.0,2.0,4,0.4166666666666667,0.4166666666666667,175.0,5.71166,5.52582,1.8947,29051.0,0.0,1.0,"Card, Novel-based","Area Majority ,  Influence, Hand Management, Pattern Building"
12002,235071.0,Re-Chord,2018.0,1.0,5,0.6666666666666666,1.0,39.0,6.71538,5.52582,2.5,7526.0,0.0,1.0,"Educational, Music","Area Majority ,  Influence, Chit-Pull System, Hand Management, Memory, Pattern Building, Pattern Recognition"
12003,170423.0,Comment j'ai adopt\u00e9 un gnou,2014.0,3.0,8,0.25,0.25,34.0,6.51588,5.52581,1.0,1629.0,0.0,1.0,"Dice, Humor, Party Game, Real-time",Storytelling
12004,86882.0,Medieval Mastery,2011.0,2.0,6,0.75,0.75,156.0,5.84123,5.52581,2.0,60167.0,0.0,2.0,Medieval,"Area Majority ,  Influence, Dice Rolling, Hand Management, Modular Board, Variable Phase Order, Variable Player Powers"
12005,164670.0,Mr House,2014.0,2.0,4,1.0,1.0,90.0,5.93222,5.52579,2.8333,15008.0,0.0,1.0,Economic,"Card Drafting, Set Collection, Worker Placement"
12006,263809.0,Zombie Bus,2018.0,2.0,5,0.3333333333333333,0.5,34.0,6.65882,5.52579,2.0,2553.0,0.0,1.0,"Dice, Horror, Zombies","Cooperative Game, Dice Rolling, Push Your Luck, Variable Player Powers"
12007,219988.0,In Tenebris Lux,2017.0,1.0,4,0.0,1.0,57.0,6.95965,5.52578,2.0,6680.0,0.0,1.0,Adventure,Dice Rolling
12008,149705.0,Croquet  A Cardboard Game,2013.0,3.0,4,0.5,0.5,33.0,8.13636,5.52578,2.1,3624.0,0.0,1.0,"Humor, Sports","Action Queue, Hand Management"
12009,186265.0,Minecraft Card Game?,2015.0,2.0,4,0.25,0.75,782.0,5.70142,5.52576,1.1905,68289.0,0.0,1.0,"Card, Childrens Game, Adaptation",Card Drafting
12010,16673.0,Over the Top,1990.0,0.0,0,0.0,0.0,31.0,7.04032,5.52575,3.0,7388.0,0.0,1.0,"Miniatures, War, War","Miniatures, Wargame, World War I"
12011,16355.0,The Difference Between Women & Men,2005.0,3.0,8,0.75,0.75,146.0,5.7511,5.52573,1.4545,25130.0,0.0,3.0,Party Game,Party Game
12012,130053.0,Compatibility 15th Anniversary Edition,2011.0,3.0,8,0.5,0.5,34.0,6.61471,5.52573,1.0,6966.0,0.0,1.0,"Card, Party Game, Word Game","Simultaneous Action Selection, Team-Based Game"
12013,36510.0,The Game of Life Express,2007.0,2.0,5,0.3333333333333333,0.3333333333333333,52.0,6.285,5.52572,1.5714,17893.0,0.0,2.0,"Dice, Economic",Dice Rolling
12014,12662.0,To the Wolf's Lair!,1983.0,2.0,2,0.0,0.0,32.0,6.7125,5.52569,3.6667,12415.0,0.0,1.0,"War, War","Dice Rolling, Hexagon Grid"
12015,4518.0,Sauerbaum,1986.0,3.0,7,0.5,0.5,70.0,6.00429,5.52569,1.6,12852.0,2.0,4.0,"Dice, Environmental",Cooperative Game
12016,118627.0,Kalifiko,2012.0,3.0,8,0.5,0.5,48.0,6.2,5.52567,1.0,3587.0,0.0,1.0,"Card, Humor, Party Game, Word Game","Hand Management, Simultaneous Action Selection"
12017,131199.0,Soluna,2012.0,2.0,2,0.16666666666666666,0.16666666666666666,89.0,5.98427,5.52565,1.25,9893.0,0.0,1.0,Abstract Strategy,Abstract Strategy
12018,183305.0,Science Ninjas  Valence,2015.0,2.0,5,0.16666666666666666,0.4166666666666667,48.0,6.43958,5.52565,2.0,7083.0,0.0,1.0,"Comic Book , Strip, Educational","Comic Book ,  Strip, Educational"
12019,12963.0,Succession  Intrigue in the Royal Court,2004.0,2.0,5,1.5,1.5,272.0,5.73494,5.52564,2.0312,46658.0,0.0,1.0,"Bluffing, Medieval, Negotiation, Political","Variable Player Powers, Voting"
12020,166977.0,Gangster Dice,2015.0,2.0,4,0.3333333333333333,0.3333333333333333,34.0,7.19412,5.52562,1.6,7260.0,0.0,1.0,"Card, Dice, Mafia","Dice Rolling, Hand Management, Simultaneous Action Selection, Variable Player Powers"
12021,28253.0,C.S.A. America's Civil War 1861-1865,2007.0,1.0,2,6.0,6.0,34.0,6.81471,5.52562,2.6667,30714.0,0.0,1.0,"American War, War","Dice Rolling, Hexagon Grid, Simulation"
12022,283353.0,Tee oder Kaffee,2019.0,2.0,4,0.25,0.3333333333333333,35.0,6.48,5.52562,1.0,3581.0,0.0,2.0,Card,"Hand Management, Set Collection"
12023,58696.0,Bugs,2010.0,3.0,6,0.5,0.5,126.0,5.78587,5.52559,1.2143,22518.0,0.0,1.0,Card,Card Game
